interval,flow_id,source_terminal,destination_terminal,offered_gbit
4,51653,15,0,100.000000
5,51653,15,0,100.000000
6,51653,15,0,100.000000
7,51653,15,0,100.000000
8,51653,15,0,100.000000
9,51653,15,0,100.000000
10,51653,15,0,100.000000
11,51653,15,0,100.000000
12,51653,15,0,100.000000
13,51653,15,0,100.000000
14,51653,15,0,100.000000
15,51653,15,0,100.000000
16,51653,15,0,100.000000
17,51653,15,0,100.000000
18,51653,15,0,100.000000
19,51653,15,0,100.000000
0,51654,104,0,100.000000
1,51654,104,0,100.000000
2,51654,104,0,100.000000
3,51654,104,0,100.000000
4,51654,104,0,100.000000
5,51654,104,0,100.000000
6,51654,104,0,100.000000
7,51654,104,0,100.000000
8,51654,104,0,100.000000
9,51654,104,0,100.000000
10,51654,104,0,100.000000
11,51654,104,0,100.000000
12,51654,104,0,100.000000
13,51654,104,0,100.000000
14,51654,104,0,100.000000
15,51654,104,0,100.000000
16,51654,104,0,100.000000
17,51654,104,0,100.000000
18,51654,104,0,100.000000
19,51654,104,0,100.000000
0,51655,120,0,100.000000
1,51655,120,0,100.000000
2,51655,120,0,100.000000
3,51655,120,0,100.000000
4,51655,120,0,100.000000
5,51655,120,0,100.000000
6,51655,120,0,100.000000
7,51655,120,0,100.000000
8,51655,120,0,100.000000
9,51655,120,0,100.000000
10,51655,120,0,100.000000
11,51655,120,0,100.000000
12,51655,120,0,100.000000
13,51655,120,0,100.000000
14,51655,120,0,100.000000
15,51655,120,0,100.000000
16,51655,120,0,100.000000
17,51655,120,0,100.000000
18,51655,120,0,100.000000
19,51655,120,0,100.000000
